[{'key': 'Enter', 'eventType': 'keyup', 'timestamp': 1725821219721}, {'key': 'l', 'eventType': 'keydown', 'timestamp': 1725821220760}, {'key': 'l', 'eventType': 'keyup', 'timestamp': 1725821220934}, {'key': 'u', 'eventType': 'keydown', 'timestamp': 1725821221246}, {'key': 'u', 'eventType': 'keyup', 'timestamp': 1725821221425}, {'key': 'n', 'eventType': 'keydown', 'timestamp': 1725821222075}, {'key': 'n', 'eventType': 'keyup', 'timestamp': 1725821222155}, {'key': 'a', 'eventType': 'keydown', 'timestamp': 1725821222064}, {'key': 'a', 'eventType': 'keyup', 'timestamp': 1725821222207}, {'key': 'Enter', 'eventType': 'keydown', 'timestamp': 1725821222755}]

[{'key': 'Enter', 'eventType': 'keyup', 'timestamp': 1725821232118}, {'key': 'l', 'eventType': 'keydown', 'timestamp': 1725821232889}, {'key': 'l', 'eventType': 'keyup', 'timestamp': 1725821232997}, {'key': 'u', 'eventType': 'keydown', 'timestamp': 1725821233251}, {'key': 'u', 'eventType': 'keyup', 'timestamp': 1725821233257}, {'key': 'n', 'eventType': 'keydown', 'timestamp': 1725821233428}, {'key': 'n', 'eventType': 'keyup', 'timestamp': 1725821233659}, {'key': 'a', 'eventType': 'keydown', 'timestamp': 1725821233834}, {'key': 'a', 'eventType': 'keyup', 'timestamp': 1725821233848}, {'key': 'Enter', 'eventType': 'keydown', 'timestamp': 1725821234215}]

[{'key': 'Enter', 'eventType': 'keyup', 'timestamp': 1725821234316}, {'key': 'l', 'eventType': 'keydown', 'timestamp': 1725821234931}, {'key': 'l', 'eventType': 'keyup', 'timestamp': 1725821234895}, {'key': 'u', 'eventType': 'keydown', 'timestamp': 1725821235270}, {'key': 'u', 'eventType': 'keyup', 'timestamp': 1725821235401}, {'key': 'n', 'eventType': 'keydown', 'timestamp': 1725821235563}, {'key': 'n', 'eventType': 'keyup', 'timestamp': 1725821235585}, {'key': 'a', 'eventType': 'keydown', 'timestamp': 1725821235770}, {'key': 'a', 'eventType': 'keyup', 'timestamp': 1725821235865}, {'key': 'Enter', 'eventType': 'keydown', 'timestamp': 1725821236152}]

[{'key': 'Enter', 'eventType': 'keyup', 'timestamp': 1725821236239}, {'key': 'l', 'eventType': 'keydown', 'timestamp': 1725821236741}, {'key': 'l', 'eventType': 'keyup', 'timestamp': 1725821236855}, {'key': 'u', 'eventType': 'keydown', 'timestamp': 1725821237124}, {'key': 'u', 'eventType': 'keyup', 'timestamp': 1725821237180}, {'key': 'n', 'eventType': 'keydown', 'timestamp': 1725821237278}, {'key': 'n', 'eventType': 'keyup', 'timestamp': 1725821237383}, {'key': 'a', 'eventType': 'keydown', 'timestamp': 1725821237447}, {'key': 'a', 'eventType': 'keyup', 'timestamp': 1725821237644}, {'key': 'Enter', 'eventType': 'keydown', 'timestamp': 1725821237982}]

[{'key': 'Enter', 'eventType': 'keyup', 'timestamp': 1725821238071}, {'key': 'l', 'eventType': 'keydown', 'timestamp': 1725821238387}, {'key': 'l', 'eventType': 'keyup', 'timestamp': 1725821238447}, {'key': 'u', 'eventType': 'keydown', 'timestamp': 1725821238838}, {'key': 'u', 'eventType': 'keyup', 'timestamp': 1725821239033}, {'key': 'n', 'eventType': 'keydown', 'timestamp': 1725821239188}, {'key': 'n', 'eventType': 'keyup', 'timestamp': 1725821239307}, {'key': 'a', 'eventType': 'keydown', 'timestamp': 1725821239592}, {'key': 'a', 'eventType': 'keyup', 'timestamp': 1725821239588}, {'key': 'Enter', 'eventType': 'keydown', 'timestamp': 1725821239989}]

[{'key': 'Enter', 'eventType': 'keyup', 'timestamp': 1725821240026}, {'key': 'l', 'eventType': 'keydown', 'timestamp': 1725821240367}, {'key': 'l', 'eventType': 'keyup', 'timestamp': 1725821240550}, {'key': 'u', 'eventType': 'keydown', 'timestamp': 1725821240871}, {'key': 'u', 'eventType': 'keyup', 'timestamp': 1725821241022}, {'key': 'n', 'eventType': 'keydown', 'timestamp': 1725821241155}, {'key': 'n', 'eventType': 'keyup', 'timestamp': 1725821241158}, {'key': 'a', 'eventType': 'keydown', 'timestamp': 1725821241435}, {'key': 'a', 'eventType': 'keyup', 'timestamp': 1725821241615}, {'key': 'Enter', 'eventType': 'keydown', 'timestamp': 1725821241646}]

[{'key': 'Enter', 'eventType': 'keyup', 'timestamp': 1725821241813}, {'key': 'l', 'eventType': 'keydown', 'timestamp': 1725821242373}, {'key': 'l', 'eventType': 'keyup', 'timestamp': 1725821242434}, {'key': 'u', 'eventType': 'keydown', 'timestamp': 1725821243066}, {'key': 'u', 'eventType': 'keyup', 'timestamp': 1725821243180}, {'key': 'n', 'eventType': 'keydown', 'timestamp': 1725821243525}, {'key': 'n', 'eventType': 'keyup', 'timestamp': 1725821243505}, {'key': 'a', 'eventType': 'keydown', 'timestamp': 1725821243678}, {'key': 'a', 'eventType': 'keyup', 'timestamp': 1725821243795}, {'key': 'Enter', 'eventType': 'keydown', 'timestamp': 1725821244021}]

[{'key': 'Enter', 'eventType': 'keyup', 'timestamp': 1725821244160}, {'key': 'l', 'eventType': 'keydown', 'timestamp': 1725821244820}, {'key': 'l', 'eventType': 'keyup', 'timestamp': 1725821244881}, {'key': 'u', 'eventType': 'keydown', 'timestamp': 1725821245150}, {'key': 'u', 'eventType': 'keyup', 'timestamp': 1725821245294}, {'key': 'n', 'eventType': 'keydown', 'timestamp': 1725821245486}, {'key': 'n', 'eventType': 'keyup', 'timestamp': 1725821245515}, {'key': 'a', 'eventType': 'keydown', 'timestamp': 1725821245722}, {'key': 'a', 'eventType': 'keyup', 'timestamp': 1725821245864}, {'key': 'Enter', 'eventType': 'keydown', 'timestamp': 1725821246159}]

[{'key': 'Enter', 'eventType': 'keyup', 'timestamp': 1725821246227}, {'key': 'l', 'eventType': 'keydown', 'timestamp': 1725821246743}, {'key': 'l', 'eventType': 'keyup', 'timestamp': 1725821246833}, {'key': 'u', 'eventType': 'keydown', 'timestamp': 1725821247245}, {'key': 'u', 'eventType': 'keyup', 'timestamp': 1725821247266}, {'key': 'n', 'eventType': 'keydown', 'timestamp': 1725821247436}, {'key': 'n', 'eventType': 'keyup', 'timestamp': 1725821247579}, {'key': 'a', 'eventType': 'keydown', 'timestamp': 1725821247674}, {'key': 'a', 'eventType': 'keyup', 'timestamp': 1725821247862}, {'key': 'Enter', 'eventType': 'keydown', 'timestamp': 1725821248093}]

[{'key': 'Enter', 'eventType': 'keyup', 'timestamp': 1725821248151}, {'key': 'l', 'eventType': 'keydown', 'timestamp': 1725821248469}, {'key': 'l', 'eventType': 'keyup', 'timestamp': 1725821248582}, {'key': 'u', 'eventType': 'keydown', 'timestamp': 1725821248693}, {'key': 'u', 'eventType': 'keyup', 'timestamp': 1725821248838}, {'key': 'n', 'eventType': 'keydown', 'timestamp': 1725821248798}, {'key': 'n', 'eventType': 'keyup', 'timestamp': 1725821249017}, {'key': 'a', 'eventType': 'keydown', 'timestamp': 1725821249008}, {'key': 'a', 'eventType': 'keyup', 'timestamp': 1725821249231}, {'key': 'Enter', 'eventType': 'keydown', 'timestamp': 1725821249462}]

[{'key': 'Enter', 'eventType': 'keyup', 'timestamp': 1725821249480}, {'key': 'l', 'eventType': 'keydown', 'timestamp': 1725821249769}, {'key': 'l', 'eventType': 'keyup', 'timestamp': 1725821249867}, {'key': 'u', 'eventType': 'keydown', 'timestamp': 1725821249979}, {'key': 'u', 'eventType': 'keyup', 'timestamp': 1725821250069}, {'key': 'n', 'eventType': 'keydown', 'timestamp': 1725821250248}, {'key': 'n', 'eventType': 'keyup', 'timestamp': 1725821250325}, {'key': 'a', 'eventType': 'keydown', 'timestamp': 1725821250449}, {'key': 'a', 'eventType': 'keyup', 'timestamp': 1725821250517}, {'key': 'Enter', 'eventType': 'keydown', 'timestamp': 1725821250691}]

[{'key': 'Enter', 'eventType': 'keyup', 'timestamp': 1725821250807}, {'key': 'l', 'eventType': 'keydown', 'timestamp': 1725821251114}, {'key': 'l', 'eventType': 'keyup', 'timestamp': 1725821251165}, {'key': 'u', 'eventType': 'keydown', 'timestamp': 1725821251338}, {'key': 'u', 'eventType': 'keyup', 'timestamp': 1725821251392}, {'key': 'n', 'eventType': 'keydown', 'timestamp': 1725821251595}, {'key': 'n', 'eventType': 'keyup', 'timestamp': 1725821251606}, {'key': 'a', 'eventType': 'keydown', 'timestamp': 1725821251875}, {'key': 'a', 'eventType': 'keyup', 'timestamp': 1725821251891}, {'key': 'Enter', 'eventType': 'keydown', 'timestamp': 1725821252120}]

[{'key': 'Enter', 'eventType': 'keyup', 'timestamp': 1725821252248}, {'key': 'l', 'eventType': 'keydown', 'timestamp': 1725821252631}, {'key': 'l', 'eventType': 'keyup', 'timestamp': 1725821252709}, {'key': 'u', 'eventType': 'keydown', 'timestamp': 1725821252971}, {'key': 'u', 'eventType': 'keyup', 'timestamp': 1725821253008}, {'key': 'n', 'eventType': 'keydown', 'timestamp': 1725821253089}, {'key': 'n', 'eventType': 'keyup', 'timestamp': 1725821253316}, {'key': 'a', 'eventType': 'keydown', 'timestamp': 1725821253519}, {'key': 'a', 'eventType': 'keyup', 'timestamp': 1725821253674}, {'key': 'Enter', 'eventType': 'keydown', 'timestamp': 1725821253903}]

[{'key': 'Enter', 'eventType': 'keyup', 'timestamp': 1725821253905}, {'key': 'l', 'eventType': 'keydown', 'timestamp': 1725821254336}, {'key': 'l', 'eventType': 'keyup', 'timestamp': 1725821254423}, {'key': 'u', 'eventType': 'keydown', 'timestamp': 1725821254621}, {'key': 'u', 'eventType': 'keyup', 'timestamp': 1725821254704}, {'key': 'n', 'eventType': 'keydown', 'timestamp': 1725821254856}, {'key': 'n', 'eventType': 'keyup', 'timestamp': 1725821254886}, {'key': 'a', 'eventType': 'keydown', 'timestamp': 1725821255121}, {'key': 'a', 'eventType': 'keyup', 'timestamp': 1725821255341}, {'key': 'Enter', 'eventType': 'keydown', 'timestamp': 1725821255421}]

[{'key': 'Enter', 'eventType': 'keyup', 'timestamp': 1725821255563}, {'key': 'l', 'eventType': 'keydown', 'timestamp': 1725821256182}, {'key': 'l', 'eventType': 'keyup', 'timestamp': 1725821256195}, {'key': 'u', 'eventType': 'keydown', 'timestamp': 1725821256450}, {'key': 'u', 'eventType': 'keyup', 'timestamp': 1725821256544}, {'key': 'n', 'eventType': 'keydown', 'timestamp': 1725821256640}, {'key': 'n', 'eventType': 'keyup', 'timestamp': 1725821256794}, {'key': 'a', 'eventType': 'keydown', 'timestamp': 1725821256995}, {'key': 'a', 'eventType': 'keyup', 'timestamp': 1725821257126}, {'key': 'Enter', 'eventType': 'keydown', 'timestamp': 1725821257229}]

[{'key': 'Enter', 'eventType': 'keyup', 'timestamp': 1725821257310}, {'key': 'l', 'eventType': 'keydown', 'timestamp': 1725821257880}, {'key': 'l', 'eventType': 'keyup', 'timestamp': 1725821257906}, {'key': 'u', 'eventType': 'keydown', 'timestamp': 1725821258020}, {'key': 'u', 'eventType': 'keyup', 'timestamp': 1725821258192}, {'key': 'n', 'eventType': 'keydown', 'timestamp': 1725821258257}, {'key': 'n', 'eventType': 'keyup', 'timestamp': 1725821258480}, {'key': 'a', 'eventType': 'keydown', 'timestamp': 1725821258568}, {'key': 'a', 'eventType': 'keyup', 'timestamp': 1725821258714}, {'key': 'Enter', 'eventType': 'keydown', 'timestamp': 1725821258882}]

[{'key': 'Enter', 'eventType': 'keyup', 'timestamp': 1725821258979}, {'key': 'l', 'eventType': 'keydown', 'timestamp': 1725821259478}, {'key': 'l', 'eventType': 'keyup', 'timestamp': 1725821259530}, {'key': 'u', 'eventType': 'keydown', 'timestamp': 1725821259918}, {'key': 'u', 'eventType': 'keyup', 'timestamp': 1725821259889}, {'key': 'n', 'eventType': 'keydown', 'timestamp': 1725821260073}, {'key': 'n', 'eventType': 'keyup', 'timestamp': 1725821260243}, {'key': 'a', 'eventType': 'keydown', 'timestamp': 1725821260208}, {'key': 'a', 'eventType': 'keyup', 'timestamp': 1725821260340}, {'key': 'Enter', 'eventType': 'keydown', 'timestamp': 1725821260426}]

[{'key': 'Enter', 'eventType': 'keyup', 'timestamp': 1725821260572}, {'key': 'l', 'eventType': 'keydown', 'timestamp': 1725821261120}, {'key': 'l', 'eventType': 'keyup', 'timestamp': 1725821261136}, {'key': 'u', 'eventType': 'keydown', 'timestamp': 1725821261334}, {'key': 'u', 'eventType': 'keyup', 'timestamp': 1725821261447}, {'key': 'n', 'eventType': 'keydown', 'timestamp': 1725821261471}, {'key': 'n', 'eventType': 'keyup', 'timestamp': 1725821261682}, {'key': 'a', 'eventType': 'keydown', 'timestamp': 1725821261836}, {'key': 'a', 'eventType': 'keyup', 'timestamp': 1725821261902}, {'key': 'Enter', 'eventType': 'keydown', 'timestamp': 1725821262070}]

[{'key': 'Enter', 'eventType': 'keyup', 'timestamp': 1725821262130}, {'key': 'l', 'eventType': 'keydown', 'timestamp': 1725821262693}, {'key': 'l', 'eventType': 'keyup', 'timestamp': 1725821262765}, {'key': 'u', 'eventType': 'keydown', 'timestamp': 1725821262842}, {'key': 'u', 'eventType': 'keyup', 'timestamp': 1725821262945}, {'key': 'n', 'eventType': 'keydown', 'timestamp': 1725821263081}, {'key': 'n', 'eventType': 'keyup', 'timestamp': 1725821263219}, {'key': 'a', 'eventType': 'keydown', 'timestamp': 1725821263253}, {'key': 'a', 'eventType': 'keyup', 'timestamp': 1725821263417}, {'key': 'Enter', 'eventType': 'keydown', 'timestamp': 1725821263545}]

[{'key': 'Enter', 'eventType': 'keyup', 'timestamp': 1725821263619}, {'key': 'l', 'eventType': 'keydown', 'timestamp': 1725821264102}, {'key': 'l', 'eventType': 'keyup', 'timestamp': 1725821264206}, {'key': 'u', 'eventType': 'keydown', 'timestamp': 1725821264505}, {'key': 'u', 'eventType': 'keyup', 'timestamp': 1725821264540}, {'key': 'n', 'eventType': 'keydown', 'timestamp': 1725821264918}, {'key': 'n', 'eventType': 'keyup', 'timestamp': 1725821264947}, {'key': 'a', 'eventType': 'keydown', 'timestamp': 1725821265094}, {'key': 'a', 'eventType': 'keyup', 'timestamp': 1725821265348}, {'key': 'Enter', 'eventType': 'keydown', 'timestamp': 1725821265420}]

[{'key': 'Enter', 'eventType': 'keyup', 'timestamp': 1725821265532}, {'key': 'l', 'eventType': 'keydown', 'timestamp': 1725821265974}, {'key': 'l', 'eventType': 'keyup', 'timestamp': 1725821265998}, {'key': 'u', 'eventType': 'keydown', 'timestamp': 1725821266338}, {'key': 'u', 'eventType': 'keyup', 'timestamp': 1725821266483}, {'key': 'n', 'eventType': 'keydown', 'timestamp': 1725821266568}, {'key': 'n', 'eventType': 'keyup', 'timestamp': 1725821266680}, {'key': 'a', 'eventType': 'keydown', 'timestamp': 1725821266779}, {'key': 'a', 'eventType': 'keyup', 'timestamp': 1725821266852}, {'key': 'Enter', 'eventType': 'keydown', 'timestamp': 1725821267094}]

[{'key': 'Enter', 'eventType': 'keyup', 'timestamp': 1725821267069}, {'key': 'l', 'eventType': 'keydown', 'timestamp': 1725821267697}, {'key': 'l', 'eventType': 'keyup', 'timestamp': 1725821267678}, {'key': 'u', 'eventType': 'keydown', 'timestamp': 1725821267875}, {'key': 'u', 'eventType': 'keyup', 'timestamp': 1725821268097}, {'key': 'n', 'eventType': 'keydown', 'timestamp': 1725821268070}, {'key': 'n', 'eventType': 'keyup', 'timestamp': 1725821268241}, {'key': 'a', 'eventType': 'keydown', 'timestamp': 1725821268398}, {'key': 'a', 'eventType': 'keyup', 'timestamp': 1725821268483}, {'key': 'Enter', 'eventType': 'keydown', 'timestamp': 1725821268608}]

[{'key': 'Enter', 'eventType': 'keyup', 'timestamp': 1725821268641}, {'key': 'l', 'eventType': 'keydown', 'timestamp': 1725821269311}, {'key': 'l', 'eventType': 'keyup', 'timestamp': 1725821269324}, {'key': 'u', 'eventType': 'keydown', 'timestamp': 1725821269548}, {'key': 'u', 'eventType': 'keyup', 'timestamp': 1725821269678}, {'key': 'n', 'eventType': 'keydown', 'timestamp': 1725821269753}, {'key': 'n', 'eventType': 'keyup', 'timestamp': 1725821269872}, {'key': 'a', 'eventType': 'keydown', 'timestamp': 1725821270041}, {'key': 'a', 'eventType': 'keyup', 'timestamp': 1725821270204}, {'key': 'Enter', 'eventType': 'keydown', 'timestamp': 1725821270250}]

[{'key': 'Enter', 'eventType': 'keyup', 'timestamp': 1725821270381}, {'key': 'l', 'eventType': 'keydown', 'timestamp': 1725821270674}, {'key': 'l', 'eventType': 'keyup', 'timestamp': 1725821270733}, {'key': 'u', 'eventType': 'keydown', 'timestamp': 1725821270916}, {'key': 'u', 'eventType': 'keyup', 'timestamp': 1725821271070}, {'key': 'n', 'eventType': 'keydown', 'timestamp': 1725821271123}, {'key': 'n', 'eventType': 'keyup', 'timestamp': 1725821271295}, {'key': 'a', 'eventType': 'keydown', 'timestamp': 1725821271455}, {'key': 'a', 'eventType': 'keyup', 'timestamp': 1725821271583}, {'key': 'Enter', 'eventType': 'keydown', 'timestamp': 1725821271675}]

[{'key': 'Enter', 'eventType': 'keyup', 'timestamp': 1725821271702}, {'key': 'l', 'eventType': 'keydown', 'timestamp': 1725821272036}, {'key': 'l', 'eventType': 'keyup', 'timestamp': 1725821272041}, {'key': 'u', 'eventType': 'keydown', 'timestamp': 1725821272276}, {'key': 'u', 'eventType': 'keyup', 'timestamp': 1725821272378}, {'key': 'n', 'eventType': 'keydown', 'timestamp': 1725821272462}, {'key': 'n', 'eventType': 'keyup', 'timestamp': 1725821272529}, {'key': 'a', 'eventType': 'keydown', 'timestamp': 1725821272659}, {'key': 'a', 'eventType': 'keyup', 'timestamp': 1725821272862}, {'key': 'Enter', 'eventType': 'keydown', 'timestamp': 1725821272989}]

[{'key': 'Enter', 'eventType': 'keyup', 'timestamp': 1725821273153}, {'key': 'l', 'eventType': 'keydown', 'timestamp': 1725821273373}, {'key': 'l', 'eventType': 'keyup', 'timestamp': 1725821273562}, {'key': 'u', 'eventType': 'keydown', 'timestamp': 1725821273769}, {'key': 'u', 'eventType': 'keyup', 'timestamp': 1725821273851}, {'key': 'n', 'eventType': 'keydown', 'timestamp': 1725821273948}, {'key': 'n', 'eventType': 'keyup', 'timestamp': 1725821273972}, {'key': 'a', 'eventType': 'keydown', 'timestamp': 1725821274150}, {'key': 'a', 'eventType': 'keyup', 'timestamp': 1725821274352}, {'key': 'Enter', 'eventType': 'keydown', 'timestamp': 1725821274432}]

[{'key': 'Enter', 'eventType': 'keyup', 'timestamp': 1725821274527}, {'key': 'l', 'eventType': 'keydown', 'timestamp': 1725821275098}, {'key': 'l', 'eventType': 'keyup', 'timestamp': 1725821275139}, {'key': 'u', 'eventType': 'keydown', 'timestamp': 1725821275329}, {'key': 'u', 'eventType': 'keyup', 'timestamp': 1725821275376}, {'key': 'n', 'eventType': 'keydown', 'timestamp': 1725821275591}, {'key': 'n', 'eventType': 'keyup', 'timestamp': 1725821275694}, {'key': 'a', 'eventType': 'keydown', 'timestamp': 1725821275873}, {'key': 'a', 'eventType': 'keyup', 'timestamp': 1725821276097}, {'key': 'Enter', 'eventType': 'keydown', 'timestamp': 1725821276487}]

[{'key': 'Enter', 'eventType': 'keyup', 'timestamp': 1725821276610}, {'key': 'l', 'eventType': 'keydown', 'timestamp': 1725821277112}, {'key': 'l', 'eventType': 'keyup', 'timestamp': 1725821277142}, {'key': 'u', 'eventType': 'keydown', 'timestamp': 1725821277317}, {'key': 'u', 'eventType': 'keyup', 'timestamp': 1725821277376}, {'key': 'n', 'eventType': 'keydown', 'timestamp': 1725821277613}, {'key': 'n', 'eventType': 'keyup', 'timestamp': 1725821277630}, {'key': 'a', 'eventType': 'keydown', 'timestamp': 1725821277841}, {'key': 'a', 'eventType': 'keyup', 'timestamp': 1725821278105}, {'key': 'Enter', 'eventType': 'keydown', 'timestamp': 1725821278294}]

[{'key': 'Enter', 'eventType': 'keyup', 'timestamp': 1725821278471}, {'key': 'l', 'eventType': 'keydown', 'timestamp': 1725821278906}, {'key': 'l', 'eventType': 'keyup', 'timestamp': 1725821279048}, {'key': 'u', 'eventType': 'keydown', 'timestamp': 1725821279256}, {'key': 'u', 'eventType': 'keyup', 'timestamp': 1725821279393}, {'key': 'n', 'eventType': 'keydown', 'timestamp': 1725821279416}, {'key': 'n', 'eventType': 'keyup', 'timestamp': 1725821279473}, {'key': 'a', 'eventType': 'keydown', 'timestamp': 1725821279735}, {'key': 'a', 'eventType': 'keyup', 'timestamp': 1725821279828}, {'key': 'Enter', 'eventType': 'keydown', 'timestamp': 1725821280068}]

[{'key': 'Enter', 'eventType': 'keyup', 'timestamp': 1725821280129}, {'key': 'l', 'eventType': 'keydown', 'timestamp': 1725821280789}, {'key': 'l', 'eventType': 'keyup', 'timestamp': 1725821280822}, {'key': 'u', 'eventType': 'keydown', 'timestamp': 1725821280955}, {'key': 'u', 'eventType': 'keyup', 'timestamp': 1725821281110}, {'key': 'n', 'eventType': 'keydown', 'timestamp': 1725821281206}, {'key': 'n', 'eventType': 'keyup', 'timestamp': 1725821281380}, {'key': 'a', 'eventType': 'keydown', 'timestamp': 1725821281459}, {'key': 'a', 'eventType': 'keyup', 'timestamp': 1725821281676}, {'key': 'Enter', 'eventType': 'keydown', 'timestamp': 1725821281766}]

[{'key': 'Enter', 'eventType': 'keyup', 'timestamp': 1725821281841}, {'key': 'l', 'eventType': 'keydown', 'timestamp': 1725821282397}, {'key': 'l', 'eventType': 'keyup', 'timestamp': 1725821282427}, {'key': 'u', 'eventType': 'keydown', 'timestamp': 1725821282872}, {'key': 'u', 'eventType': 'keyup', 'timestamp': 1725821282979}, {'key': 'n', 'eventType': 'keydown', 'timestamp': 1725821283109}, {'key': 'n', 'eventType': 'keyup', 'timestamp': 1725821283260}, {'key': 'a', 'eventType': 'keydown', 'timestamp': 1725821283496}, {'key': 'a', 'eventType': 'keyup', 'timestamp': 1725821283537}, {'key': 'Enter', 'eventType': 'keydown', 'timestamp': 1725821283780}]

[{'key': 'Enter', 'eventType': 'keyup', 'timestamp': 1725821283813}, {'key': 'l', 'eventType': 'keydown', 'timestamp': 1725821284322}, {'key': 'l', 'eventType': 'keyup', 'timestamp': 1725821284522}, {'key': 'u', 'eventType': 'keydown', 'timestamp': 1725821284730}, {'key': 'u', 'eventType': 'keyup', 'timestamp': 1725821284845}, {'key': 'n', 'eventType': 'keydown', 'timestamp': 1725821284859}, {'key': 'n', 'eventType': 'keyup', 'timestamp': 1725821284972}, {'key': 'a', 'eventType': 'keydown', 'timestamp': 1725821285107}, {'key': 'a', 'eventType': 'keyup', 'timestamp': 1725821285263}, {'key': 'Enter', 'eventType': 'keydown', 'timestamp': 1725821285436}]

[{'key': 'Enter', 'eventType': 'keyup', 'timestamp': 1725821285525}, {'key': 'l', 'eventType': 'keydown', 'timestamp': 1725821286046}, {'key': 'l', 'eventType': 'keyup', 'timestamp': 1725821286257}, {'key': 'u', 'eventType': 'keydown', 'timestamp': 1725821286419}, {'key': 'n', 'eventType': 'keydown', 'timestamp': 1725821286684}, {'key': 'u', 'eventType': 'keyup', 'timestamp': 1725821286672}, {'key': 'n', 'eventType': 'keyup', 'timestamp': 1725821286958}, {'key': 'a', 'eventType': 'keydown', 'timestamp': 1725821286949}, {'key': 'a', 'eventType': 'keyup', 'timestamp': 1725821287184}, {'key': 'Enter', 'eventType': 'keydown', 'timestamp': 1725821287358}]

